"source_device_id","device_type","os_family","app_version","is_emulator","is_rooted","first_seen","last_seen"
"DEV-000407","ANDROID_PHONE","iOS 18","3.2.3","false","false","2025-09-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000408","ANDROID_PHONE","iOS 18","3.15.5","false","false","2025-06-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000409","ANDROID_PHONE","Android 15","5.16.5","false","false","2025-12-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000410","ANDROID_PHONE","Android 14","7.3.7","false","false","2026-03-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000411","ANDROID_PHONE","Android 15","3.5.2","false","false","2025-05-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000412","ANDROID_PHONE","iOS 17","7.10.0","false","false","2026-01-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000413","IOS_PHONE","iOS 17","6.18.2","false","false","2025-05-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000414","IOS_PHONE","iOS 18","6.16.1","false","false","2025-03-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000415","IOS_PHONE","Android 15","6.6.5","false","false","2025-06-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000416","ANDROID_PHONE","iOS 17","3.12.5","false","false","2025-08-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000417","IOS_PHONE","iOS 18","3.17.4","false","false","2025-11-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000418","ANDROID_PHONE","Android 14","5.1.1","false","false","2025-09-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000419","ANDROID_PHONE","Android 13","5.6.2","false","false","2025-09-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000420","IOS_PHONE","Android 14","5.16.8","false","false","2025-04-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000421","ANDROID_PHONE","Android 15","5.7.8","false","false","2025-05-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000422","ANDROID_PHONE","Android 15","4.1.7","false","false","2025-09-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000423","ANDROID_PHONE","iOS 18","4.18.2","false","false","2025-05-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000424","ANDROID_PHONE","Android 13","6.11.2","false","false","2025-09-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000425","ANDROID_PHONE","iOS 17","5.13.4","false","false","2026-02-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000426","ANDROID_PHONE","Android 15","6.5.7","false","false","2025-07-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000427","ANDROID_PHONE","Android 15","6.8.5","false","false","2026-02-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000428","ANDROID_PHONE","Android 14","4.3.3","false","false","2025-12-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000429","IOS_PHONE","iOS 17","3.7.3","false","false","2025-11-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000430","IOS_PHONE","iOS 17","7.5.8","false","false","2025-09-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000431","ANDROID_PHONE","Android 13","5.5.6","false","false","2025-10-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000432","ANDROID_PHONE","Android 15","4.10.4","false","false","2025-07-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000433","ANDROID_PHONE","Android 14","7.8.6","false","false","2025-08-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000434","TABLET","Other","5.18.6","false","false","2025-10-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000435","TABLET","Other","6.9.1","false","false","2025-07-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000436","WEB_BROWSER","Other","5.5.8","false","false","2025-07-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000437","ANDROID_PHONE","Android 15","4.6.7","false","false","2026-02-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000438","IOS_PHONE","Android 14","4.13.1","false","false","2025-08-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000439","ANDROID_PHONE","Android 15","4.1.5","false","false","2025-09-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000440","ANDROID_PHONE","iOS 18","5.6.2","false","false","2025-08-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000441","IOS_PHONE","iOS 18","3.2.4","false","false","2025-11-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000442","IOS_PHONE","Android 14","5.3.1","false","false","2025-07-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000443","IOS_PHONE","Android 15","7.19.2","false","false","2025-03-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000444","ANDROID_PHONE","Android 15","3.7.5","false","false","2026-02-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000445","ANDROID_PHONE","Android 13","3.2.0","false","false","2026-03-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000446","ANDROID_PHONE","Android 13","4.16.3","false","false","2025-04-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000447","IOS_PHONE","iOS 17","7.18.4","false","false","2025-04-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000448","ANDROID_PHONE","iOS 17","7.19.4","false","false","2025-06-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000449","ANDROID_PHONE","iOS 17","3.12.2","false","false","2025-10-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000450","IOS_PHONE","Android 13","3.6.6","false","false","2025-03-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000451","ANDROID_PHONE","Android 15","4.3.0","false","false","2025-10-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000452","ANDROID_PHONE","Android 15","3.12.6","false","false","2026-02-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000453","TABLET","Other","6.4.1","false","false","2025-11-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000454","ANDROID_PHONE","Android 14","4.6.0","false","false","2025-11-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000455","TABLET","Other","5.18.4","false","false","2025-04-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000456","ANDROID_PHONE","Android 13","6.19.8","false","false","2025-04-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000457","ANDROID_PHONE","Android 15","3.14.3","false","false","2025-04-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000458","ANDROID_PHONE","Android 14","3.2.8","false","false","2025-08-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000459","ANDROID_PHONE","Android 13","6.6.1","false","false","2025-10-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000460","TABLET","Other","7.5.4","false","false","2026-01-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000461","IOS_PHONE","Android 15","3.8.2","false","false","2025-05-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000462","ANDROID_PHONE","Android 15","5.19.0","false","false","2025-12-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000463","IOS_PHONE","Android 15","6.4.2","false","false","2025-04-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000464","ANDROID_PHONE","iOS 18","7.17.8","false","false","2026-03-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000465","ANDROID_PHONE","Android 15","4.13.8","false","false","2025-05-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000466","ANDROID_PHONE","Android 13","5.9.8","false","false","2025-07-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000467","ANDROID_PHONE","iOS 18","3.10.3","false","false","2025-11-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000468","ANDROID_PHONE","Android 13","7.2.5","false","false","2026-03-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000469","IOS_PHONE","Android 15","6.13.8","false","false","2025-10-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000470","ANDROID_PHONE","Android 14","3.18.4","false","false","2025-11-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000471","ANDROID_PHONE","Android 14","4.6.6","false","false","2025-11-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000472","ANDROID_PHONE","iOS 17","3.4.5","false","false","2025-10-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000473","ANDROID_PHONE","Android 13","5.17.6","false","false","2025-12-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000474","ANDROID_PHONE","Android 13","7.9.4","false","false","2025-11-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000475","ANDROID_PHONE","Android 14","4.8.1","false","false","2025-08-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000476","ANDROID_PHONE","Android 13","3.2.4","false","false","2026-01-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000477","ANDROID_PHONE","Android 14","7.4.8","false","false","2026-01-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000478","ANDROID_PHONE","Android 13","6.1.1","false","false","2025-05-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000479","WEB_BROWSER","Other","3.11.1","false","false","2025-10-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000480","IOS_PHONE","iOS 17","5.8.8","false","false","2026-01-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000481","ANDROID_PHONE","iOS 17","7.6.5","false","false","2025-12-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000482","ANDROID_PHONE","Android 15","3.14.2","false","false","2025-10-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000483","ANDROID_PHONE","Android 13","4.3.8","false","false","2026-01-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000484","ANDROID_PHONE","iOS 17","4.1.0","false","false","2026-02-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000485","IOS_PHONE","Android 13","6.4.3","false","false","2026-01-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000486","ANDROID_PHONE","Android 15","4.16.3","false","false","2026-01-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000487","IOS_PHONE","iOS 18","6.7.3","false","false","2025-12-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000488","ANDROID_PHONE","iOS 18","3.8.1","false","false","2025-08-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000489","IOS_PHONE","Android 15","4.0.0","false","false","2025-08-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000490","ANDROID_PHONE","iOS 17","3.2.2","false","false","2025-08-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000491","IOS_PHONE","Android 15","6.0.2","false","false","2025-04-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000492","ANDROID_PHONE","Android 13","4.17.5","false","false","2025-07-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000493","IOS_PHONE","Android 13","3.1.2","false","false","2025-11-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000494","ANDROID_PHONE","iOS 17","6.6.2","false","false","2025-09-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000495","TABLET","Other","3.2.1","false","false","2025-06-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000496","ANDROID_PHONE","iOS 17","6.17.2","false","false","2025-03-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000497","ANDROID_PHONE","Android 13","4.17.0","false","false","2025-07-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000498","ANDROID_PHONE","Android 15","3.4.4","false","false","2025-10-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000499","ANDROID_PHONE","Android 15","7.19.8","false","false","2025-03-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-000500","ANDROID_PHONE","Android 15","4.12.6","false","false","2025-09-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
