"source_account_id","owner_source_id","owner_type","account_type","currency","opened_date","closed_date","status","balance_snapshot","balance_snapshot_at"
"ACC-0000366","CUST-000301","INDIVIDUAL","WALLET","IDR","2025-05-30","","ACTIVE","143533314.00","2026-09-30T00:00:00+07:00"
"ACC-0000367","CUST-000301","INDIVIDUAL","WALLET","IDR","2024-10-08","","DORMANT","28344541.00","2026-09-30T00:00:00+07:00"
"ACC-0000368","CUST-000302","INDIVIDUAL","WALLET","IDR","2024-05-18","","ACTIVE","114098966.00","2026-09-30T00:00:00+07:00"
"ACC-0000369","CUST-000303","INDIVIDUAL","WALLET","IDR","2023-09-25","","ACTIVE","58854627.00","2026-09-30T00:00:00+07:00"
"ACC-0000370","CUST-000303","INDIVIDUAL","WALLET","IDR","2025-09-24","","ACTIVE","68694933.00","2026-09-30T00:00:00+07:00"
"ACC-0000371","CUST-000304","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-05-16","","ACTIVE","79944760.00","2026-09-30T00:00:00+07:00"
"ACC-0000372","CUST-000305","INDIVIDUAL","WALLET","IDR","2023-12-21","","ACTIVE","55408323.00","2026-09-30T00:00:00+07:00"
"ACC-0000373","CUST-000305","INDIVIDUAL","WALLET","IDR","2025-01-03","","ACTIVE","193250697.00","2026-09-30T00:00:00+07:00"
"ACC-0000374","CUST-000306","INDIVIDUAL","WALLET","IDR","2023-12-26","","ACTIVE","50236945.00","2026-09-30T00:00:00+07:00"
"ACC-0000375","CUST-000307","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-11-25","","ACTIVE","208438247.00","2026-09-30T00:00:00+07:00"
"ACC-0000376","CUST-000308","INDIVIDUAL","WALLET","IDR","2023-05-22","","ACTIVE","61339100.00","2026-09-30T00:00:00+07:00"
"ACC-0000377","CUST-000309","INDIVIDUAL","WALLET","IDR","2023-04-01","","ACTIVE","17557715.00","2026-09-30T00:00:00+07:00"
"ACC-0000378","CUST-000310","INDIVIDUAL","WALLET","IDR","2025-12-11","","ACTIVE","14763696.00","2026-09-30T00:00:00+07:00"
"ACC-0000379","CUST-000311","INDIVIDUAL","WALLET","IDR","2025-02-15","","ACTIVE","5624523.00","2026-09-30T00:00:00+07:00"
"ACC-0000380","CUST-000312","INDIVIDUAL","WALLET","IDR","2022-04-23","","ACTIVE","213016006.00","2026-09-30T00:00:00+07:00"
"ACC-0000381","CUST-000313","INDIVIDUAL","WALLET","IDR","2021-06-20","","ACTIVE","171566550.00","2026-09-30T00:00:00+07:00"
"ACC-0000382","CUST-000314","INDIVIDUAL","WALLET","IDR","2022-01-03","","ACTIVE","195662400.00","2026-09-30T00:00:00+07:00"
"ACC-0000383","CUST-000314","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-02-14","","ACTIVE","107022773.00","2026-09-30T00:00:00+07:00"
"ACC-0000384","CUST-000315","INDIVIDUAL","WALLET","IDR","2021-04-29","","ACTIVE","75024039.00","2026-09-30T00:00:00+07:00"
"ACC-0000385","CUST-000316","INDIVIDUAL","WALLET","IDR","2021-05-13","","ACTIVE","142005558.00","2026-09-30T00:00:00+07:00"
"ACC-0000386","CUST-000317","INDIVIDUAL","WALLET","IDR","2022-04-10","","ACTIVE","75979846.00","2026-09-30T00:00:00+07:00"
"ACC-0000387","CUST-000318","INDIVIDUAL","WALLET","IDR","2024-06-19","2025-10-17","CLOSED","59227438.00","2026-09-30T00:00:00+07:00"
"ACC-0000388","CUST-000319","INDIVIDUAL","WALLET","IDR","2023-12-09","2025-02-22","CLOSED","124817371.00","2026-09-30T00:00:00+07:00"
"ACC-0000389","CUST-000320","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-02-16","","ACTIVE","90470910.00","2026-09-30T00:00:00+07:00"
"ACC-0000390","CUST-000320","INDIVIDUAL","WALLET","IDR","2022-05-09","","DORMANT","116976039.00","2026-09-30T00:00:00+07:00"
"ACC-0000391","CUST-000321","INDIVIDUAL","WALLET","IDR","2023-10-01","","ACTIVE","11898247.00","2026-09-30T00:00:00+07:00"
"ACC-0000392","CUST-000322","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-01-25","","ACTIVE","187199332.00","2026-09-30T00:00:00+07:00"
"ACC-0000393","CUST-000323","INDIVIDUAL","WALLET","IDR","2026-02-10","","DORMANT","238610147.00","2026-09-30T00:00:00+07:00"
"ACC-0000394","CUST-000324","INDIVIDUAL","WALLET","IDR","2020-10-17","","DORMANT","72505598.00","2026-09-30T00:00:00+07:00"
"ACC-0000395","CUST-000324","INDIVIDUAL","WALLET","IDR","2020-10-28","","ACTIVE","159230216.00","2026-09-30T00:00:00+07:00"
"ACC-0000396","CUST-000325","INDIVIDUAL","WALLET","IDR","2025-08-21","","ACTIVE","43144778.00","2026-09-30T00:00:00+07:00"
"ACC-0000397","CUST-000325","INDIVIDUAL","WALLET","IDR","2021-05-16","","ACTIVE","64214315.00","2026-09-30T00:00:00+07:00"
"ACC-0000398","CUST-000326","INDIVIDUAL","WALLET","IDR","2022-10-16","","ACTIVE","79968208.00","2026-09-30T00:00:00+07:00"
"ACC-0000399","CUST-000326","INDIVIDUAL","WALLET","IDR","2021-07-02","","ACTIVE","37047587.00","2026-09-30T00:00:00+07:00"
"ACC-0000400","CUST-000327","INDIVIDUAL","WALLET","IDR","2024-01-22","","ACTIVE","247098940.00","2026-09-30T00:00:00+07:00"
"ACC-0000401","CUST-000328","INDIVIDUAL","WALLET","IDR","2023-04-29","","ACTIVE","24687389.00","2026-09-30T00:00:00+07:00"
"ACC-0000402","CUST-000329","INDIVIDUAL","WALLET","IDR","2025-12-04","","ACTIVE","51647446.00","2026-09-30T00:00:00+07:00"
"ACC-0000403","CUST-000330","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-12-30","","ACTIVE","247485777.00","2026-09-30T00:00:00+07:00"
"ACC-0000404","CUST-000331","INDIVIDUAL","WALLET","IDR","2023-05-26","","DORMANT","21297955.00","2026-09-30T00:00:00+07:00"
"ACC-0000405","CUST-000332","INDIVIDUAL","WALLET","IDR","2021-07-17","","ACTIVE","153237887.00","2026-09-30T00:00:00+07:00"
"ACC-0000406","CUST-000332","INDIVIDUAL","WALLET","IDR","2021-05-01","","ACTIVE","126594847.00","2026-09-30T00:00:00+07:00"
"ACC-0000407","CUST-000333","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-05-05","","ACTIVE","27360533.00","2026-09-30T00:00:00+07:00"
"ACC-0000408","CUST-000334","INDIVIDUAL","WALLET","IDR","2022-04-04","","ACTIVE","148787689.00","2026-09-30T00:00:00+07:00"
"ACC-0000409","CUST-000334","INDIVIDUAL","WALLET","IDR","2021-12-16","","ACTIVE","156612883.00","2026-09-30T00:00:00+07:00"
"ACC-0000410","CUST-000335","INDIVIDUAL","WALLET","IDR","2024-12-10","","ACTIVE","56539950.00","2026-09-30T00:00:00+07:00"
"ACC-0000411","CUST-000336","INDIVIDUAL","WALLET","IDR","2023-11-07","","ACTIVE","183265265.00","2026-09-30T00:00:00+07:00"
"ACC-0000412","CUST-000336","INDIVIDUAL","WALLET","IDR","2022-04-19","","ACTIVE","213032203.00","2026-09-30T00:00:00+07:00"
"ACC-0000413","CUST-000337","INDIVIDUAL","WALLET","IDR","2025-04-07","","ACTIVE","241953169.00","2026-09-30T00:00:00+07:00"
"ACC-0000414","CUST-000338","INDIVIDUAL","WALLET","IDR","2025-03-01","","ACTIVE","157899534.00","2026-09-30T00:00:00+07:00"
"ACC-0000415","CUST-000339","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-10-29","","DORMANT","76090963.00","2026-09-30T00:00:00+07:00"
"ACC-0000416","CUST-000339","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-10-15","","ACTIVE","74452970.00","2026-09-30T00:00:00+07:00"
"ACC-0000417","CUST-000340","INDIVIDUAL","WALLET","IDR","2020-11-14","","ACTIVE","100847971.00","2026-09-30T00:00:00+07:00"
"ACC-0000418","CUST-000341","INDIVIDUAL","WALLET","IDR","2025-06-16","","ACTIVE","244062089.00","2026-09-30T00:00:00+07:00"
"ACC-0000419","CUST-000342","INDIVIDUAL","WALLET","IDR","2023-03-14","","ACTIVE","226668447.00","2026-09-30T00:00:00+07:00"
"ACC-0000420","CUST-000343","INDIVIDUAL","WALLET","IDR","2024-02-11","","ACTIVE","114588143.00","2026-09-30T00:00:00+07:00"
"ACC-0000421","CUST-000344","INDIVIDUAL","WALLET","IDR","2022-03-01","2023-01-15","CLOSED","182606675.00","2026-09-30T00:00:00+07:00"
"ACC-0000422","CUST-000344","INDIVIDUAL","WALLET","IDR","2023-07-24","","ACTIVE","136199046.00","2026-09-30T00:00:00+07:00"
"ACC-0000423","CUST-000344","INDIVIDUAL","WALLET","IDR","2024-12-10","","ACTIVE","122648602.00","2026-09-30T00:00:00+07:00"
"ACC-0000424","CUST-000345","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-09-21","","ACTIVE","134072457.00","2026-09-30T00:00:00+07:00"
"ACC-0000425","CUST-000346","INDIVIDUAL","WALLET","IDR","2022-04-13","","ACTIVE","75729125.00","2026-09-30T00:00:00+07:00"
"ACC-0000426","CUST-000347","INDIVIDUAL","WALLET","IDR","2024-06-24","2026-11-17","CLOSED","90851222.00","2026-09-30T00:00:00+07:00"
"ACC-0000427","CUST-000348","INDIVIDUAL","WALLET","IDR","2023-02-18","","ACTIVE","73526135.00","2026-09-30T00:00:00+07:00"
"ACC-0000428","CUST-000349","INDIVIDUAL","WALLET","IDR","2022-07-01","","ACTIVE","247712387.00","2026-09-30T00:00:00+07:00"
"ACC-0000429","CUST-000350","INDIVIDUAL","WALLET","IDR","2024-01-08","","ACTIVE","140647964.00","2026-09-30T00:00:00+07:00"
"ACC-0000430","CUST-000351","INDIVIDUAL","WALLET","IDR","2021-04-12","","ACTIVE","171420275.00","2026-09-30T00:00:00+07:00"
"ACC-0000431","CUST-000352","INDIVIDUAL","WALLET","IDR","2023-01-20","","ACTIVE","216854290.00","2026-09-30T00:00:00+07:00"
"ACC-0000432","CUST-000353","INDIVIDUAL","WALLET","IDR","2021-09-11","","DORMANT","110290397.00","2026-09-30T00:00:00+07:00"
"ACC-0000433","CUST-000354","INDIVIDUAL","WALLET","IDR","2024-03-23","","ACTIVE","188802442.00","2026-09-30T00:00:00+07:00"
"ACC-0000434","CUST-000355","INDIVIDUAL","WALLET","IDR","2021-02-08","","ACTIVE","161556565.00","2026-09-30T00:00:00+07:00"
"ACC-0000435","CUST-000356","INDIVIDUAL","WALLET","IDR","2024-09-21","","DORMANT","62519983.00","2026-09-30T00:00:00+07:00"
"ACC-0000436","CUST-000356","INDIVIDUAL","WALLET","IDR","2023-07-29","","ACTIVE","190807013.00","2026-09-30T00:00:00+07:00"
"ACC-0000437","CUST-000357","INDIVIDUAL","WALLET","IDR","2022-09-25","","ACTIVE","45129368.00","2026-09-30T00:00:00+07:00"
"ACC-0000438","CUST-000357","INDIVIDUAL","WALLET","IDR","2025-05-31","","ACTIVE","101512826.00","2026-09-30T00:00:00+07:00"
"ACC-0000439","CUST-000357","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-10-15","","ACTIVE","14113285.00","2026-09-30T00:00:00+07:00"
"ACC-0000440","CUST-000358","INDIVIDUAL","WALLET","IDR","2024-06-03","","ACTIVE","108408253.00","2026-09-30T00:00:00+07:00"
"ACC-0000441","CUST-000359","INDIVIDUAL","WALLET","IDR","2023-08-01","","ACTIVE","44194801.00","2026-09-30T00:00:00+07:00"
"ACC-0000442","CUST-000359","INDIVIDUAL","WALLET","IDR","2021-12-16","","ACTIVE","43674260.00","2026-09-30T00:00:00+07:00"
"ACC-0000443","CUST-000360","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-07-03","","ACTIVE","181147490.00","2026-09-30T00:00:00+07:00"
"ACC-0000444","CUST-000361","INDIVIDUAL","WALLET","IDR","2023-01-14","2023-10-09","CLOSED","102238171.00","2026-09-30T00:00:00+07:00"
"ACC-0000445","CUST-000362","INDIVIDUAL","WALLET","IDR","2022-10-06","","ACTIVE","229558090.00","2026-09-30T00:00:00+07:00"
"ACC-0000446","CUST-000363","INDIVIDUAL","WALLET","IDR","2022-02-22","","ACTIVE","987072.00","2026-09-30T00:00:00+07:00"
"ACC-0000447","CUST-000364","INDIVIDUAL","WALLET","IDR","2025-09-16","","ACTIVE","171300352.00","2026-09-30T00:00:00+07:00"
"ACC-0000448","CUST-000365","INDIVIDUAL","WALLET","IDR","2020-10-13","","ACTIVE","157378523.00","2026-09-30T00:00:00+07:00"
"ACC-0000449","CUST-000366","INDIVIDUAL","WALLET","IDR","2021-10-01","","ACTIVE","35840786.00","2026-09-30T00:00:00+07:00"
"ACC-0000450","CUST-000367","INDIVIDUAL","WALLET","IDR","2025-03-27","","ACTIVE","223411736.00","2026-09-30T00:00:00+07:00"
"ACC-0000451","CUST-000368","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-07-26","","ACTIVE","210806216.00","2026-09-30T00:00:00+07:00"
"ACC-0000452","CUST-000369","INDIVIDUAL","WALLET","IDR","2025-04-13","","ACTIVE","196399163.00","2026-09-30T00:00:00+07:00"
"ACC-0000453","CUST-000370","INDIVIDUAL","WALLET","IDR","2023-12-22","","ACTIVE","3833768.00","2026-09-30T00:00:00+07:00"
"ACC-0000454","CUST-000371","INDIVIDUAL","WALLET","IDR","2024-10-13","","ACTIVE","43775430.00","2026-09-30T00:00:00+07:00"
"ACC-0000455","CUST-000372","INDIVIDUAL","WALLET","IDR","2024-01-04","","ACTIVE","175534329.00","2026-09-30T00:00:00+07:00"
"ACC-0000456","CUST-000373","INDIVIDUAL","WALLET","IDR","2022-02-18","","ACTIVE","21847649.00","2026-09-30T00:00:00+07:00"
"ACC-0000457","CUST-000374","INDIVIDUAL","WALLET","IDR","2022-11-05","","ACTIVE","188954946.00","2026-09-30T00:00:00+07:00"
"ACC-0000458","CUST-000375","INDIVIDUAL","WALLET","IDR","2022-09-21","","ACTIVE","66530619.00","2026-09-30T00:00:00+07:00"
"ACC-0000459","CUST-000376","INDIVIDUAL","WALLET","IDR","2023-01-01","","ACTIVE","37984388.00","2026-09-30T00:00:00+07:00"
"ACC-0000460","CUST-000377","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-12-27","","ACTIVE","167112493.00","2026-09-30T00:00:00+07:00"
"ACC-0000461","CUST-000378","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-05-25","","ACTIVE","165054159.00","2026-09-30T00:00:00+07:00"
"ACC-0000462","CUST-000379","INDIVIDUAL","WALLET","IDR","2024-11-28","","ACTIVE","192416700.00","2026-09-30T00:00:00+07:00"
"ACC-0000463","CUST-000380","INDIVIDUAL","WALLET","IDR","2024-07-09","","ACTIVE","241023668.00","2026-09-30T00:00:00+07:00"
"ACC-0000464","CUST-000381","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-01-22","","ACTIVE","19637026.00","2026-09-30T00:00:00+07:00"
"ACC-0000465","CUST-000382","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-12-22","","ACTIVE","192332083.00","2026-09-30T00:00:00+07:00"
"ACC-0000466","CUST-000383","INDIVIDUAL","WALLET","IDR","2023-08-15","","ACTIVE","81433595.00","2026-09-30T00:00:00+07:00"
"ACC-0000467","CUST-000384","INDIVIDUAL","WALLET","IDR","2023-07-18","","ACTIVE","166033535.00","2026-09-30T00:00:00+07:00"
"ACC-0000468","CUST-000385","INDIVIDUAL","WALLET","IDR","2025-02-03","","ACTIVE","170306220.00","2026-09-30T00:00:00+07:00"
"ACC-0000469","CUST-000386","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-01-28","","ACTIVE","9114108.00","2026-09-30T00:00:00+07:00"
"ACC-0000470","CUST-000387","INDIVIDUAL","WALLET","IDR","2022-07-25","","ACTIVE","155446375.00","2026-09-30T00:00:00+07:00"
"ACC-0000471","CUST-000387","INDIVIDUAL","WALLET","IDR","2022-08-24","","ACTIVE","230540995.00","2026-09-30T00:00:00+07:00"
"ACC-0000472","CUST-000387","INDIVIDUAL","WALLET","IDR","2021-03-12","","ACTIVE","129628358.00","2026-09-30T00:00:00+07:00"
"ACC-0000473","CUST-000388","INDIVIDUAL","WALLET","IDR","2024-04-16","","ACTIVE","208720242.00","2026-09-30T00:00:00+07:00"
"ACC-0000474","CUST-000389","INDIVIDUAL","WALLET","IDR","2025-12-05","","ACTIVE","51471229.00","2026-09-30T00:00:00+07:00"
"ACC-0000475","CUST-000390","INDIVIDUAL","WALLET","IDR","2026-01-20","","ACTIVE","54007162.00","2026-09-30T00:00:00+07:00"
"ACC-0000476","CUST-000391","INDIVIDUAL","WALLET","IDR","2021-12-12","","ACTIVE","161657640.00","2026-09-30T00:00:00+07:00"
"ACC-0000477","CUST-000392","INDIVIDUAL","WALLET","IDR","2024-11-28","","ACTIVE","122060635.00","2026-09-30T00:00:00+07:00"
"ACC-0000478","CUST-000393","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-06-30","","ACTIVE","241857191.00","2026-09-30T00:00:00+07:00"
"ACC-0000479","CUST-000394","INDIVIDUAL","WALLET","IDR","2021-08-13","","ACTIVE","130568166.00","2026-09-30T00:00:00+07:00"
"ACC-0000480","CUST-000395","INDIVIDUAL","WALLET","IDR","2022-12-22","","RESTRICTED","201122356.00","2026-09-30T00:00:00+07:00"
"ACC-0000481","CUST-000396","INDIVIDUAL","WALLET","IDR","2022-02-11","","ACTIVE","193723990.00","2026-09-30T00:00:00+07:00"
"ACC-0000482","CUST-000397","INDIVIDUAL","WALLET","IDR","2022-10-20","","RESTRICTED","157825534.00","2026-09-30T00:00:00+07:00"
"ACC-0000483","CUST-000397","INDIVIDUAL","WALLET","IDR","2025-08-02","","ACTIVE","160379373.00","2026-09-30T00:00:00+07:00"
"ACC-0000484","CUST-000398","INDIVIDUAL","WALLET","IDR","2023-08-24","","ACTIVE","222041590.00","2026-09-30T00:00:00+07:00"
"ACC-0000485","CUST-000399","INDIVIDUAL","WALLET","IDR","2022-04-18","","ACTIVE","180280994.00","2026-09-30T00:00:00+07:00"
"ACC-0000486","CUST-000400","INDIVIDUAL","WALLET","IDR","2021-06-07","","ACTIVE","75924766.00","2026-09-30T00:00:00+07:00"
"ACC-0000487","CUST-000401","INDIVIDUAL","WALLET","IDR","2023-04-10","","ACTIVE","28704405.00","2026-09-30T00:00:00+07:00"
"ACC-0000488","CUST-000402","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-06-15","","ACTIVE","67139870.00","2026-09-30T00:00:00+07:00"
"ACC-0000489","CUST-000403","INDIVIDUAL","WALLET","IDR","2026-01-20","","ACTIVE","11769309.00","2026-09-30T00:00:00+07:00"
"ACC-0000490","CUST-000403","INDIVIDUAL","WALLET","IDR","2025-06-28","","ACTIVE","47005009.00","2026-09-30T00:00:00+07:00"
"ACC-0000491","CUST-000404","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-11-16","","ACTIVE","96213143.00","2026-09-30T00:00:00+07:00"
"ACC-0000492","CUST-000405","INDIVIDUAL","WALLET","IDR","2023-02-09","","ACTIVE","171196095.00","2026-09-30T00:00:00+07:00"
"ACC-0000493","CUST-000406","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-03-20","","ACTIVE","88917634.00","2026-09-30T00:00:00+07:00"
"ACC-0000494","CUST-000406","INDIVIDUAL","WALLET","IDR","2023-08-27","","ACTIVE","117001499.00","2026-09-30T00:00:00+07:00"
"ACC-0000495","CUST-000407","INDIVIDUAL","WALLET","IDR","2025-08-05","","ACTIVE","111712728.00","2026-09-30T00:00:00+07:00"
"ACC-0000496","CUST-000408","INDIVIDUAL","WALLET","IDR","2023-08-25","","ACTIVE","162806123.00","2026-09-30T00:00:00+07:00"
"ACC-0000497","CUST-000409","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-04-16","","ACTIVE","21138998.00","2026-09-30T00:00:00+07:00"
"ACC-0000498","CUST-000410","INDIVIDUAL","WALLET","IDR","2023-09-11","","DORMANT","52811788.00","2026-09-30T00:00:00+07:00"
"ACC-0000499","CUST-000411","INDIVIDUAL","WALLET","IDR","2020-10-25","","ACTIVE","222843774.00","2026-09-30T00:00:00+07:00"
"ACC-0000500","CUST-000412","INDIVIDUAL","WALLET","IDR","2021-06-05","","ACTIVE","238052494.00","2026-09-30T00:00:00+07:00"
"ACC-0000501","CUST-000413","INDIVIDUAL","WALLET","IDR","2022-03-25","","ACTIVE","166108672.00","2026-09-30T00:00:00+07:00"
"ACC-0000502","CUST-000414","INDIVIDUAL","WALLET","IDR","2021-03-18","","ACTIVE","37192148.00","2026-09-30T00:00:00+07:00"
"ACC-0000503","CUST-000414","INDIVIDUAL","WALLET","IDR","2024-12-04","","ACTIVE","63179247.00","2026-09-30T00:00:00+07:00"
"ACC-0000504","CUST-000415","INDIVIDUAL","WALLET","IDR","2022-01-26","","ACTIVE","226308484.00","2026-09-30T00:00:00+07:00"
"ACC-0000505","CUST-000416","INDIVIDUAL","WALLET","IDR","2024-07-06","","ACTIVE","20538500.00","2026-09-30T00:00:00+07:00"
"ACC-0000506","CUST-000417","INDIVIDUAL","WALLET","IDR","2024-02-28","","ACTIVE","233699265.00","2026-09-30T00:00:00+07:00"
"ACC-0000507","CUST-000418","INDIVIDUAL","WALLET","IDR","2022-07-13","","ACTIVE","174718752.00","2026-09-30T00:00:00+07:00"
"ACC-0000508","CUST-000419","INDIVIDUAL","WALLET","IDR","2023-05-30","","ACTIVE","24489452.00","2026-09-30T00:00:00+07:00"
"ACC-0000509","CUST-000420","INDIVIDUAL","WALLET","IDR","2021-08-26","","ACTIVE","247818791.00","2026-09-30T00:00:00+07:00"
"ACC-0000510","CUST-000420","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-06-10","2026-11-15","CLOSED","164904547.00","2026-09-30T00:00:00+07:00"
"ACC-0000511","CUST-000421","INDIVIDUAL","WALLET","IDR","2024-02-27","","ACTIVE","113420109.00","2026-09-30T00:00:00+07:00"
"ACC-0000512","CUST-000422","INDIVIDUAL","WALLET","IDR","2022-10-10","","ACTIVE","79137596.00","2026-09-30T00:00:00+07:00"
"ACC-0000513","CUST-000423","INDIVIDUAL","WALLET","IDR","2024-03-16","","DORMANT","180315784.00","2026-09-30T00:00:00+07:00"
"ACC-0000514","CUST-000424","INDIVIDUAL","WALLET","IDR","2021-06-03","","ACTIVE","169193053.00","2026-09-30T00:00:00+07:00"
"ACC-0000515","CUST-000425","INDIVIDUAL","WALLET","IDR","2022-07-20","","ACTIVE","218931184.00","2026-09-30T00:00:00+07:00"
"ACC-0000516","CUST-000426","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-01-31","","ACTIVE","98451295.00","2026-09-30T00:00:00+07:00"
"ACC-0000517","CUST-000427","INDIVIDUAL","WALLET","IDR","2025-11-17","","ACTIVE","109339903.00","2026-09-30T00:00:00+07:00"
"ACC-0000518","CUST-000428","INDIVIDUAL","WALLET","IDR","2024-10-16","","ACTIVE","165826801.00","2026-09-30T00:00:00+07:00"
"ACC-0000519","CUST-000429","INDIVIDUAL","WALLET","IDR","2024-09-27","","ACTIVE","49990518.00","2026-09-30T00:00:00+07:00"
"ACC-0000520","CUST-000430","INDIVIDUAL","WALLET","IDR","2024-11-02","","ACTIVE","180607721.00","2026-09-30T00:00:00+07:00"
"ACC-0000521","CUST-000431","INDIVIDUAL","WALLET","IDR","2023-07-18","","ACTIVE","161843272.00","2026-09-30T00:00:00+07:00"
"ACC-0000522","CUST-000431","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-01-11","","ACTIVE","66681705.00","2026-09-30T00:00:00+07:00"
"ACC-0000523","CUST-000431","INDIVIDUAL","WALLET","IDR","2022-10-17","","ACTIVE","207024011.00","2026-09-30T00:00:00+07:00"
"ACC-0000524","CUST-000432","INDIVIDUAL","WALLET","IDR","2026-01-24","","ACTIVE","33962849.00","2026-09-30T00:00:00+07:00"
"ACC-0000525","CUST-000433","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-09-27","","ACTIVE","202061925.00","2026-09-30T00:00:00+07:00"
"ACC-0000526","CUST-000433","INDIVIDUAL","WALLET","IDR","2023-05-11","","ACTIVE","219032534.00","2026-09-30T00:00:00+07:00"
"ACC-0000527","CUST-000434","INDIVIDUAL","WALLET","IDR","2020-11-23","","ACTIVE","82625499.00","2026-09-30T00:00:00+07:00"
"ACC-0000528","CUST-000434","INDIVIDUAL","WALLET","IDR","2025-02-05","","ACTIVE","182312715.00","2026-09-30T00:00:00+07:00"
"ACC-0000529","CUST-000435","INDIVIDUAL","WALLET","IDR","2021-11-24","2025-10-02","CLOSED","127816811.00","2026-09-30T00:00:00+07:00"
"ACC-0000530","CUST-000435","INDIVIDUAL","WALLET","IDR","2021-06-08","","ACTIVE","159390254.00","2026-09-30T00:00:00+07:00"
"ACC-0000531","CUST-000436","INDIVIDUAL","WALLET","IDR","2024-01-13","","ACTIVE","147182796.00","2026-09-30T00:00:00+07:00"
"ACC-0000532","CUST-000437","INDIVIDUAL","WALLET","IDR","2020-10-25","","ACTIVE","69978601.00","2026-09-30T00:00:00+07:00"
"ACC-0000533","CUST-000437","INDIVIDUAL","WALLET","IDR","2023-05-21","","ACTIVE","218380663.00","2026-09-30T00:00:00+07:00"
"ACC-0000534","CUST-000438","INDIVIDUAL","WALLET","IDR","2023-10-19","","ACTIVE","88831724.00","2026-09-30T00:00:00+07:00"
"ACC-0000535","CUST-000439","INDIVIDUAL","WALLET","IDR","2023-09-16","","DORMANT","72505089.00","2026-09-30T00:00:00+07:00"
"ACC-0000536","CUST-000440","INDIVIDUAL","WALLET","IDR","2022-05-28","","ACTIVE","8151560.00","2026-09-30T00:00:00+07:00"
"ACC-0000537","CUST-000440","INDIVIDUAL","WALLET","IDR","2025-10-01","","ACTIVE","63956542.00","2026-09-30T00:00:00+07:00"
"ACC-0000538","CUST-000441","INDIVIDUAL","WALLET","IDR","2024-02-09","","ACTIVE","11913122.00","2026-09-30T00:00:00+07:00"
"ACC-0000539","CUST-000442","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-09-19","","ACTIVE","25015926.00","2026-09-30T00:00:00+07:00"
"ACC-0000540","CUST-000443","INDIVIDUAL","WALLET","IDR","2021-07-16","","ACTIVE","38570832.00","2026-09-30T00:00:00+07:00"
"ACC-0000541","CUST-000443","INDIVIDUAL","WALLET","IDR","2024-08-23","","RESTRICTED","36766270.00","2026-09-30T00:00:00+07:00"
"ACC-0000542","CUST-000443","INDIVIDUAL","WALLET","IDR","2026-02-16","","ACTIVE","34905959.00","2026-09-30T00:00:00+07:00"
"ACC-0000543","CUST-000444","INDIVIDUAL","WALLET","IDR","2021-09-16","","ACTIVE","153998492.00","2026-09-30T00:00:00+07:00"
"ACC-0000544","CUST-000445","INDIVIDUAL","WALLET","IDR","2022-10-24","","ACTIVE","97645169.00","2026-09-30T00:00:00+07:00"
"ACC-0000545","CUST-000446","INDIVIDUAL","WALLET","IDR","2022-04-07","","ACTIVE","222133222.00","2026-09-30T00:00:00+07:00"
"ACC-0000546","CUST-000447","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-08-07","","ACTIVE","229113727.00","2026-09-30T00:00:00+07:00"
"ACC-0000547","CUST-000448","INDIVIDUAL","WALLET","IDR","2024-05-11","","ACTIVE","134383879.00","2026-09-30T00:00:00+07:00"
"ACC-0000548","CUST-000449","INDIVIDUAL","WALLET","IDR","2022-02-03","","ACTIVE","125518529.00","2026-09-30T00:00:00+07:00"
