"source_device_id","device_type","os_family","app_version","is_emulator","is_rooted","first_seen","last_seen"
"DEV-005078","ANDROID_PHONE","iOS 18","7.2.5","false","false","2026-03-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005079","ANDROID_PHONE","Android 15","3.0.3","false","true","2025-12-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005080","ANDROID_PHONE","Android 13","3.17.3","false","false","2025-11-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005081","ANDROID_PHONE","iOS 17","7.2.2","false","false","2025-11-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005082","ANDROID_PHONE","Android 13","4.9.2","false","false","2026-01-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005083","IOS_PHONE","iOS 18","5.11.3","false","false","2025-05-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005084","TABLET","Other","4.1.2","false","false","2026-03-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005085","ANDROID_PHONE","iOS 18","6.14.2","false","false","2025-11-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005086","ANDROID_PHONE","iOS 18","3.2.3","false","false","2025-06-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005087","ANDROID_PHONE","Android 13","5.16.3","false","false","2025-08-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005088","ANDROID_PHONE","Android 15","7.18.2","false","false","2025-11-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005089","ANDROID_PHONE","Android 14","3.18.5","false","false","2025-07-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005090","IOS_PHONE","iOS 17","3.15.0","false","false","2026-02-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005091","ANDROID_PHONE","Android 13","3.3.7","false","false","2025-05-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005092","ANDROID_PHONE","iOS 17","6.11.2","false","false","2025-06-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005093","ANDROID_PHONE","iOS 17","7.19.0","false","false","2025-11-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005094","ANDROID_PHONE","Android 14","7.16.8","false","false","2025-08-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005095","ANDROID_PHONE","Android 15","3.2.2","false","false","2025-04-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005096","ANDROID_PHONE","Android 14","3.1.4","false","false","2025-05-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005097","IOS_PHONE","iOS 18","7.12.0","false","false","2025-09-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005098","ANDROID_PHONE","Android 14","6.16.7","false","false","2025-03-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005099","WEB_BROWSER","Other","3.12.0","false","false","2025-06-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005100","ANDROID_PHONE","Android 13","3.6.5","true","false","2025-09-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005101","ANDROID_PHONE","Android 14","5.13.2","false","false","2025-07-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005102","ANDROID_PHONE","Android 13","5.6.3","false","false","2025-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005103","IOS_PHONE","Android 14","3.14.5","false","false","2025-08-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005104","WEB_BROWSER","Other","3.8.7","false","false","2025-06-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005105","IOS_PHONE","Android 13","4.18.6","false","false","2026-01-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005106","ANDROID_PHONE","iOS 17","3.16.3","false","false","2026-02-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005107","TABLET","Other","7.3.7","false","false","2025-03-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005108","ANDROID_PHONE","iOS 17","3.10.7","false","false","2025-10-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005109","ANDROID_PHONE","Android 15","3.1.6","false","false","2025-12-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005110","IOS_PHONE","iOS 17","3.3.0","false","false","2025-07-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005111","ANDROID_PHONE","iOS 17","7.1.3","false","false","2026-02-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005112","ANDROID_PHONE","Android 13","3.17.1","false","false","2026-02-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005113","ANDROID_PHONE","Android 14","3.8.4","false","false","2025-04-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005114","IOS_PHONE","Android 13","7.4.6","false","false","2025-07-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005115","IOS_PHONE","iOS 18","7.11.7","false","false","2026-03-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005116","ANDROID_PHONE","Android 13","5.1.7","false","false","2025-09-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005117","ANDROID_PHONE","Android 13","4.0.8","false","false","2025-03-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005118","IOS_PHONE","Android 14","7.6.5","false","false","2025-11-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005119","ANDROID_PHONE","iOS 17","7.4.8","false","false","2025-08-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005120","ANDROID_PHONE","Android 14","6.13.2","false","false","2025-04-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005121","ANDROID_PHONE","iOS 18","6.9.4","false","true","2025-05-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005122","ANDROID_PHONE","iOS 18","5.2.1","false","false","2026-01-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005123","IOS_PHONE","iOS 17","4.7.4","false","false","2025-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005124","ANDROID_PHONE","iOS 18","3.10.8","false","false","2026-03-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005125","ANDROID_PHONE","iOS 17","6.19.7","false","false","2026-03-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005126","IOS_PHONE","Android 15","4.9.2","false","false","2025-03-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005127","ANDROID_PHONE","Android 15","5.6.5","false","false","2025-03-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005128","IOS_PHONE","Android 15","4.13.7","false","false","2025-12-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005129","ANDROID_PHONE","Android 14","5.18.4","false","false","2025-10-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005130","IOS_PHONE","Android 15","7.3.4","false","false","2025-06-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005131","ANDROID_PHONE","iOS 17","5.0.7","false","false","2026-02-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005132","ANDROID_PHONE","Android 13","3.3.2","false","false","2025-11-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005133","ANDROID_PHONE","Android 15","5.19.8","false","false","2025-09-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005134","IOS_PHONE","Android 14","6.7.3","false","false","2025-04-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005135","ANDROID_PHONE","Android 13","7.11.5","false","false","2025-03-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005136","IOS_PHONE","Android 13","3.19.6","false","false","2025-11-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005137","ANDROID_PHONE","Android 13","7.9.0","false","false","2025-12-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005138","ANDROID_PHONE","iOS 18","7.2.1","false","false","2025-08-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005139","ANDROID_PHONE","Android 14","4.2.1","false","false","2025-07-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005140","ANDROID_PHONE","iOS 17","6.12.0","false","false","2025-05-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005141","IOS_PHONE","iOS 18","5.17.0","false","false","2026-03-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005142","ANDROID_PHONE","iOS 18","3.10.6","false","false","2025-09-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005143","IOS_PHONE","iOS 18","7.15.7","false","false","2025-10-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005144","ANDROID_PHONE","Android 14","7.3.0","false","false","2025-12-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005145","ANDROID_PHONE","Android 14","6.1.6","false","false","2025-07-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005146","ANDROID_PHONE","iOS 18","5.13.0","false","false","2025-04-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005147","ANDROID_PHONE","Android 15","4.5.8","false","false","2025-04-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005148","ANDROID_PHONE","Android 13","7.12.6","false","false","2026-02-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005149","ANDROID_PHONE","iOS 18","4.8.0","false","false","2025-09-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005150","ANDROID_PHONE","iOS 18","5.10.5","false","false","2025-04-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005151","IOS_PHONE","Android 14","5.18.1","false","false","2026-02-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005152","ANDROID_PHONE","iOS 17","3.14.3","false","false","2025-08-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005153","ANDROID_PHONE","iOS 17","6.1.8","false","false","2025-07-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005154","IOS_PHONE","Android 14","6.5.4","false","false","2025-04-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005155","ANDROID_PHONE","iOS 17","3.8.8","false","false","2025-07-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005156","ANDROID_PHONE","Android 15","7.13.3","false","false","2025-08-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005157","IOS_PHONE","Android 15","5.7.4","false","false","2025-09-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005158","ANDROID_PHONE","Android 13","3.9.2","false","false","2025-12-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005159","ANDROID_PHONE","Android 13","3.12.1","false","false","2026-02-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005160","ANDROID_PHONE","iOS 18","6.18.3","false","false","2026-03-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005161","ANDROID_PHONE","Android 13","3.2.8","false","false","2025-08-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005162","IOS_PHONE","Android 15","7.10.1","false","false","2025-10-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005163","ANDROID_PHONE","iOS 18","4.2.6","false","false","2025-07-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005164","ANDROID_PHONE","Android 13","6.16.2","false","false","2025-11-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005165","ANDROID_PHONE","Android 13","3.7.8","false","false","2025-09-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005166","ANDROID_PHONE","Android 14","3.14.0","false","false","2026-03-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005167","WEB_BROWSER","Other","5.18.0","false","false","2025-06-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005168","ANDROID_PHONE","iOS 18","4.6.8","false","false","2025-09-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005169","ANDROID_PHONE","iOS 17","4.0.1","false","false","2025-10-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005170","ANDROID_PHONE","iOS 18","6.15.6","false","false","2025-07-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005171","ANDROID_PHONE","Android 15","5.0.3","false","false","2025-08-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005172","IOS_PHONE","Android 15","4.13.6","false","false","2025-11-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005173","ANDROID_PHONE","Android 14","4.8.8","false","false","2025-07-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005174","ANDROID_PHONE","Android 14","3.8.5","false","false","2025-06-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005175","ANDROID_PHONE","Android 14","7.10.2","false","false","2025-10-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005176","ANDROID_PHONE","Android 14","5.11.2","false","false","2025-04-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005177","ANDROID_PHONE","Android 14","6.14.1","false","false","2025-03-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005178","IOS_PHONE","Android 13","5.10.5","false","false","2025-08-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005179","ANDROID_PHONE","iOS 17","7.12.0","false","false","2025-10-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005180","ANDROID_PHONE","Android 14","5.12.1","false","false","2025-04-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005181","TABLET","Other","7.9.4","false","false","2025-03-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005182","ANDROID_PHONE","Android 15","7.4.2","false","false","2025-10-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005183","IOS_PHONE","iOS 18","6.0.4","false","false","2025-03-23T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005184","IOS_PHONE","Android 13","6.4.2","false","false","2026-01-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005185","ANDROID_PHONE","iOS 18","7.18.5","false","false","2026-02-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005186","ANDROID_PHONE","Android 14","3.10.2","false","false","2025-07-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005187","ANDROID_PHONE","Android 13","6.17.4","false","false","2025-07-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005188","TABLET","Other","5.1.4","false","false","2025-07-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005189","ANDROID_PHONE","Android 15","7.6.1","false","false","2025-12-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005190","ANDROID_PHONE","iOS 17","5.18.2","false","false","2025-07-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005191","ANDROID_PHONE","Android 13","3.3.8","false","false","2025-05-16T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005192","ANDROID_PHONE","Android 13","5.11.0","false","false","2025-07-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005193","IOS_PHONE","Android 13","4.6.1","false","false","2025-09-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005194","ANDROID_PHONE","iOS 17","6.13.4","false","false","2025-06-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005195","ANDROID_PHONE","Android 13","3.19.5","false","false","2025-12-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005196","IOS_PHONE","Android 15","3.14.7","false","false","2025-08-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005197","ANDROID_PHONE","iOS 18","3.12.2","false","false","2026-02-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005198","IOS_PHONE","Android 14","7.4.4","false","false","2025-09-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005199","ANDROID_PHONE","Android 14","7.19.3","false","false","2025-08-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005200","ANDROID_PHONE","iOS 18","4.2.1","false","false","2025-06-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005201","ANDROID_PHONE","iOS 18","6.11.5","false","true","2025-10-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005202","ANDROID_PHONE","iOS 18","4.14.3","false","false","2025-11-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005203","ANDROID_PHONE","Android 14","5.9.0","false","false","2025-05-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005204","ANDROID_PHONE","iOS 18","4.2.3","false","false","2025-07-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005205","ANDROID_PHONE","Android 13","4.12.0","false","false","2025-09-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005206","ANDROID_PHONE","Android 14","6.4.6","false","false","2025-08-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005207","ANDROID_PHONE","iOS 17","6.4.8","false","false","2026-02-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005208","ANDROID_PHONE","Android 14","4.18.5","false","false","2025-09-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005209","ANDROID_PHONE","iOS 17","6.12.1","false","false","2025-09-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005210","ANDROID_PHONE","iOS 17","3.14.8","false","false","2025-10-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005211","ANDROID_PHONE","iOS 17","4.13.6","false","false","2025-12-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005212","ANDROID_PHONE","Android 13","6.11.2","false","false","2025-07-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005213","ANDROID_PHONE","iOS 17","5.18.7","false","false","2025-06-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005214","ANDROID_PHONE","iOS 18","3.7.2","false","false","2025-03-21T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005215","IOS_PHONE","Android 13","7.4.3","false","false","2025-11-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005216","IOS_PHONE","iOS 18","7.2.8","false","false","2026-03-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005217","ANDROID_PHONE","Android 14","7.10.1","false","false","2025-10-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005218","IOS_PHONE","Android 14","4.3.1","false","false","2025-06-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005219","ANDROID_PHONE","iOS 18","6.12.4","false","false","2025-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005220","ANDROID_PHONE","Android 15","4.11.3","false","false","2025-02-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005221","ANDROID_PHONE","Android 15","5.5.7","false","false","2026-02-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005222","ANDROID_PHONE","iOS 18","7.4.0","false","false","2025-11-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005223","ANDROID_PHONE","Android 14","4.4.0","false","false","2026-03-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005224","IOS_PHONE","Android 15","4.19.6","false","false","2025-11-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005225","ANDROID_PHONE","Android 15","4.3.0","false","false","2025-03-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005226","ANDROID_PHONE","iOS 18","7.8.0","false","false","2026-03-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005227","ANDROID_PHONE","iOS 17","3.4.8","false","false","2025-11-28T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005228","IOS_PHONE","Android 13","3.14.4","false","false","2025-05-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005229","ANDROID_PHONE","Android 14","7.3.7","false","false","2025-03-13T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005230","ANDROID_PHONE","Android 15","7.1.7","false","false","2026-01-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005231","TABLET","Other","6.17.5","false","false","2025-05-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005232","IOS_PHONE","iOS 17","4.16.7","false","false","2025-03-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005233","IOS_PHONE","Android 14","6.17.1","false","false","2025-07-17T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005234","ANDROID_PHONE","iOS 18","6.18.8","false","false","2026-01-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005235","ANDROID_PHONE","Android 13","6.19.6","false","false","2025-10-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005236","ANDROID_PHONE","iOS 18","4.18.3","false","false","2025-07-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005237","ANDROID_PHONE","iOS 18","4.1.8","false","false","2026-02-27T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005238","ANDROID_PHONE","iOS 17","3.3.8","false","false","2025-05-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005239","ANDROID_PHONE","Android 13","4.0.6","false","false","2026-02-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005240","ANDROID_PHONE","Android 14","6.6.0","false","false","2026-03-15T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005241","ANDROID_PHONE","Android 15","5.8.6","false","false","2025-06-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005242","ANDROID_PHONE","Android 13","6.3.3","false","false","2025-04-30T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005243","ANDROID_PHONE","Android 14","7.5.2","false","false","2025-10-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005244","TABLET","Other","4.13.6","false","false","2025-09-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005245","ANDROID_PHONE","iOS 17","5.6.0","false","false","2025-09-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005246","ANDROID_PHONE","Android 14","6.1.5","false","false","2025-09-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005247","ANDROID_PHONE","iOS 17","3.5.2","false","false","2026-02-05T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005248","ANDROID_PHONE","Android 13","5.10.3","false","false","2025-03-10T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005249","IOS_PHONE","iOS 18","7.19.1","false","true","2025-12-08T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005250","ANDROID_PHONE","Android 14","3.19.3","false","false","2025-04-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005251","ANDROID_PHONE","Android 15","7.2.7","false","false","2026-02-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005252","ANDROID_PHONE","iOS 18","7.9.4","false","false","2025-08-07T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005253","ANDROID_PHONE","Android 15","7.4.2","false","false","2025-07-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005254","ANDROID_PHONE","iOS 18","4.12.0","false","false","2025-04-19T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005255","ANDROID_PHONE","Android 14","5.9.6","false","false","2026-01-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005256","ANDROID_PHONE","Android 13","3.7.4","false","false","2025-03-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005257","IOS_PHONE","iOS 18","5.0.0","false","false","2025-10-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005258","ANDROID_PHONE","Android 13","5.6.2","false","false","2026-02-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005259","ANDROID_PHONE","Android 15","4.8.5","false","false","2025-08-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005260","ANDROID_PHONE","Android 13","7.4.3","false","false","2026-02-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005261","ANDROID_PHONE","Android 14","7.6.3","false","false","2025-06-25T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005262","IOS_PHONE","Android 14","7.5.1","false","false","2026-03-31T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005263","IOS_PHONE","iOS 18","4.3.3","false","false","2025-03-11T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005264","ANDROID_PHONE","iOS 17","7.14.3","false","false","2025-07-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005265","ANDROID_PHONE","iOS 17","7.4.1","false","false","2025-08-22T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005266","ANDROID_PHONE","iOS 17","3.2.7","false","false","2025-10-01T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005267","ANDROID_PHONE","Android 14","5.19.2","false","true","2026-03-18T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005268","ANDROID_PHONE","iOS 18","5.15.6","false","false","2025-11-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005269","TABLET","Other","7.18.6","false","false","2026-01-06T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005270","ANDROID_PHONE","Android 14","3.4.0","false","false","2026-02-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005271","ANDROID_PHONE","Android 14","4.15.7","false","false","2025-08-29T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005272","ANDROID_PHONE","Android 14","4.10.2","false","false","2025-09-12T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005273","ANDROID_PHONE","iOS 17","4.9.2","false","false","2026-03-26T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005274","IOS_PHONE","iOS 17","5.15.0","false","false","2025-11-04T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005275","ANDROID_PHONE","iOS 18","7.14.1","false","false","2025-08-03T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005276","ANDROID_PHONE","Android 15","6.6.4","false","false","2026-01-02T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005277","IOS_PHONE","Android 13","7.4.3","false","false","2025-09-14T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005278","TABLET","Other","3.8.5","false","false","2025-03-24T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005279","ANDROID_PHONE","iOS 18","5.10.2","false","false","2025-09-09T00:00:00+07:00","2026-09-30T00:00:00+07:00"
"DEV-005280","ANDROID_PHONE","Android 15","3.12.6","false","false","2025-03-20T00:00:00+07:00","2026-09-30T00:00:00+07:00"
