"source_account_id","owner_source_id","owner_type","account_type","currency","opened_date","closed_date","status","balance_snapshot","balance_snapshot_at"
"ACC-0007893","CUST-006674","INDIVIDUAL","WALLET","IDR","2024-05-12","","ACTIVE","74440557.00","2026-09-30T00:00:00+07:00"
"ACC-0007894","CUST-006675","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-11-17","","ACTIVE","15771500.00","2026-09-30T00:00:00+07:00"
"ACC-0007895","CUST-006676","INDIVIDUAL","WALLET","IDR","2022-11-13","","ACTIVE","44799631.00","2026-09-30T00:00:00+07:00"
"ACC-0007896","CUST-006676","INDIVIDUAL","WALLET","IDR","2021-03-28","","ACTIVE","53236439.00","2026-09-30T00:00:00+07:00"
"ACC-0007897","CUST-006677","INDIVIDUAL","WALLET","IDR","2023-03-08","","ACTIVE","195212597.00","2026-09-30T00:00:00+07:00"
"ACC-0007898","CUST-006677","INDIVIDUAL","WALLET","IDR","2025-08-21","","ACTIVE","194880489.00","2026-09-30T00:00:00+07:00"
"ACC-0007899","CUST-006678","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-12-15","","ACTIVE","53492784.00","2026-09-30T00:00:00+07:00"
"ACC-0007900","CUST-006679","INDIVIDUAL","WALLET","IDR","2024-06-29","","ACTIVE","229281659.00","2026-09-30T00:00:00+07:00"
"ACC-0007901","CUST-006680","INDIVIDUAL","WALLET","IDR","2023-12-12","","ACTIVE","173326614.00","2026-09-30T00:00:00+07:00"
"ACC-0007902","CUST-006681","INDIVIDUAL","WALLET","IDR","2025-04-11","","ACTIVE","179623428.00","2026-09-30T00:00:00+07:00"
"ACC-0007903","CUST-006682","INDIVIDUAL","WALLET","IDR","2023-01-28","2027-07-18","CLOSED","40936717.00","2026-09-30T00:00:00+07:00"
"ACC-0007904","CUST-006683","INDIVIDUAL","WALLET","IDR","2022-04-19","","ACTIVE","249084899.00","2026-09-30T00:00:00+07:00"
"ACC-0007905","CUST-006683","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-04-04","","ACTIVE","208520324.00","2026-09-30T00:00:00+07:00"
"ACC-0007906","CUST-006684","INDIVIDUAL","WALLET","IDR","2025-10-02","","ACTIVE","165388795.00","2026-09-30T00:00:00+07:00"
"ACC-0007907","CUST-006684","INDIVIDUAL","WALLET","IDR","2022-01-23","","ACTIVE","216802469.00","2026-09-30T00:00:00+07:00"
"ACC-0007908","CUST-006685","INDIVIDUAL","WALLET","IDR","2024-09-08","","RESTRICTED","25920092.00","2026-09-30T00:00:00+07:00"
"ACC-0007909","CUST-006686","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-07-14","","ACTIVE","212793577.00","2026-09-30T00:00:00+07:00"
"ACC-0007910","CUST-006687","INDIVIDUAL","WALLET","IDR","2021-10-27","","ACTIVE","106947661.00","2026-09-30T00:00:00+07:00"
"ACC-0007911","CUST-006688","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-01-28","","ACTIVE","20360710.00","2026-09-30T00:00:00+07:00"
"ACC-0007912","CUST-006689","INDIVIDUAL","WALLET","IDR","2021-11-26","","ACTIVE","241134676.00","2026-09-30T00:00:00+07:00"
"ACC-0007913","CUST-006690","INDIVIDUAL","WALLET","IDR","2025-06-03","","ACTIVE","210642003.00","2026-09-30T00:00:00+07:00"
"ACC-0007914","CUST-006691","INDIVIDUAL","WALLET","IDR","2021-03-06","2025-07-29","CLOSED","236663973.00","2026-09-30T00:00:00+07:00"
"ACC-0007915","CUST-006692","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-10-28","","DORMANT","174482244.00","2026-09-30T00:00:00+07:00"
"ACC-0007916","CUST-006693","INDIVIDUAL","WALLET","IDR","2024-10-20","2025-08-22","CLOSED","81691756.00","2026-09-30T00:00:00+07:00"
"ACC-0007917","CUST-006694","INDIVIDUAL","WALLET","IDR","2023-05-10","","ACTIVE","33648710.00","2026-09-30T00:00:00+07:00"
"ACC-0007918","CUST-006695","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-10-31","","ACTIVE","111117995.00","2026-09-30T00:00:00+07:00"
"ACC-0007919","CUST-006696","INDIVIDUAL","WALLET","IDR","2021-01-16","","ACTIVE","248240559.00","2026-09-30T00:00:00+07:00"
"ACC-0007920","CUST-006697","INDIVIDUAL","WALLET","IDR","2022-06-29","","ACTIVE","245264307.00","2026-09-30T00:00:00+07:00"
"ACC-0007921","CUST-006697","INDIVIDUAL","WALLET","IDR","2025-09-11","","ACTIVE","1823793.00","2026-09-30T00:00:00+07:00"
"ACC-0007922","CUST-006698","INDIVIDUAL","WALLET","IDR","2022-06-21","","ACTIVE","95855081.00","2026-09-30T00:00:00+07:00"
"ACC-0007923","CUST-006698","INDIVIDUAL","WALLET","IDR","2021-09-23","","DORMANT","221384698.00","2026-09-30T00:00:00+07:00"
"ACC-0007924","CUST-006699","INDIVIDUAL","WALLET","IDR","2023-08-12","","ACTIVE","63145100.00","2026-09-30T00:00:00+07:00"
"ACC-0007925","CUST-006700","INDIVIDUAL","WALLET","IDR","2022-03-23","","ACTIVE","187713537.00","2026-09-30T00:00:00+07:00"
"ACC-0007926","CUST-006701","INDIVIDUAL","WALLET","IDR","2025-10-28","","ACTIVE","102042411.00","2026-09-30T00:00:00+07:00"
"ACC-0007927","CUST-006702","INDIVIDUAL","WALLET","IDR","2022-01-15","","ACTIVE","39080787.00","2026-09-30T00:00:00+07:00"
"ACC-0007928","CUST-006703","INDIVIDUAL","WALLET","IDR","2025-06-30","","ACTIVE","33386904.00","2026-09-30T00:00:00+07:00"
"ACC-0007929","CUST-006703","INDIVIDUAL","WALLET","IDR","2024-11-05","","ACTIVE","242135248.00","2026-09-30T00:00:00+07:00"
"ACC-0007930","CUST-006704","INDIVIDUAL","WALLET","IDR","2023-06-05","","ACTIVE","76095247.00","2026-09-30T00:00:00+07:00"
"ACC-0007931","CUST-006704","INDIVIDUAL","WALLET","IDR","2025-11-03","","ACTIVE","66491514.00","2026-09-30T00:00:00+07:00"
"ACC-0007932","CUST-006705","INDIVIDUAL","WALLET","IDR","2026-01-30","","ACTIVE","186903611.00","2026-09-30T00:00:00+07:00"
"ACC-0007933","CUST-006706","INDIVIDUAL","WALLET","IDR","2025-12-07","","ACTIVE","249762843.00","2026-09-30T00:00:00+07:00"
"ACC-0007934","CUST-006707","INDIVIDUAL","WALLET","IDR","2026-01-12","","ACTIVE","185305101.00","2026-09-30T00:00:00+07:00"
"ACC-0007935","CUST-006708","INDIVIDUAL","WALLET","IDR","2022-08-19","","ACTIVE","213452607.00","2026-09-30T00:00:00+07:00"
"ACC-0007936","CUST-006709","INDIVIDUAL","WALLET","IDR","2022-04-01","","ACTIVE","209371940.00","2026-09-30T00:00:00+07:00"
"ACC-0007937","CUST-006710","INDIVIDUAL","WALLET","IDR","2023-12-22","","ACTIVE","83085595.00","2026-09-30T00:00:00+07:00"
"ACC-0007938","CUST-006711","INDIVIDUAL","WALLET","IDR","2021-08-13","","ACTIVE","79592904.00","2026-09-30T00:00:00+07:00"
"ACC-0007939","CUST-006712","INDIVIDUAL","WALLET","IDR","2021-06-08","","ACTIVE","46626243.00","2026-09-30T00:00:00+07:00"
"ACC-0007940","CUST-006713","INDIVIDUAL","WALLET","IDR","2021-04-25","","ACTIVE","108726575.00","2026-09-30T00:00:00+07:00"
"ACC-0007941","CUST-006714","INDIVIDUAL","WALLET","IDR","2023-05-05","","ACTIVE","63749259.00","2026-09-30T00:00:00+07:00"
"ACC-0007942","CUST-006714","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-03-23","","ACTIVE","184248794.00","2026-09-30T00:00:00+07:00"
"ACC-0007943","CUST-006715","INDIVIDUAL","WALLET","IDR","2021-06-04","2022-05-03","CLOSED","179389927.00","2026-09-30T00:00:00+07:00"
"ACC-0007944","CUST-006715","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-08-25","","RESTRICTED","5594311.00","2026-09-30T00:00:00+07:00"
"ACC-0007945","CUST-006715","INDIVIDUAL","WALLET","IDR","2021-10-13","","ACTIVE","138533502.00","2026-09-30T00:00:00+07:00"
"ACC-0007946","CUST-006716","INDIVIDUAL","WALLET","IDR","2025-01-15","","DORMANT","111759288.00","2026-09-30T00:00:00+07:00"
"ACC-0007947","CUST-006717","INDIVIDUAL","WALLET","IDR","2021-10-04","","ACTIVE","124584304.00","2026-09-30T00:00:00+07:00"
"ACC-0007948","CUST-006718","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-08-03","","ACTIVE","83615379.00","2026-09-30T00:00:00+07:00"
"ACC-0007949","CUST-006719","INDIVIDUAL","WALLET","IDR","2024-07-20","","ACTIVE","209016411.00","2026-09-30T00:00:00+07:00"
"ACC-0007950","CUST-006720","INDIVIDUAL","WALLET","IDR","2026-01-11","","ACTIVE","57074151.00","2026-09-30T00:00:00+07:00"
"ACC-0007951","CUST-006721","INDIVIDUAL","WALLET","IDR","2025-04-05","","ACTIVE","61579747.00","2026-09-30T00:00:00+07:00"
"ACC-0007952","CUST-006722","INDIVIDUAL","WALLET","IDR","2025-01-09","","ACTIVE","201712275.00","2026-09-30T00:00:00+07:00"
"ACC-0007953","CUST-006723","INDIVIDUAL","WALLET","IDR","2023-05-31","","ACTIVE","48049108.00","2026-09-30T00:00:00+07:00"
"ACC-0007954","CUST-006724","INDIVIDUAL","WALLET","IDR","2024-07-06","","ACTIVE","152994864.00","2026-09-30T00:00:00+07:00"
"ACC-0007955","CUST-006725","INDIVIDUAL","WALLET","IDR","2023-06-30","","ACTIVE","164613646.00","2026-09-30T00:00:00+07:00"
"ACC-0007956","CUST-006726","INDIVIDUAL","WALLET","IDR","2021-05-12","","ACTIVE","241548739.00","2026-09-30T00:00:00+07:00"
"ACC-0007957","CUST-006727","INDIVIDUAL","WALLET","IDR","2021-03-10","","ACTIVE","10458047.00","2026-09-30T00:00:00+07:00"
"ACC-0007958","CUST-006728","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-06-04","","ACTIVE","189867393.00","2026-09-30T00:00:00+07:00"
"ACC-0007959","CUST-006729","INDIVIDUAL","WALLET","IDR","2022-11-27","","ACTIVE","235591012.00","2026-09-30T00:00:00+07:00"
"ACC-0007960","CUST-006730","INDIVIDUAL","WALLET","IDR","2023-09-02","","ACTIVE","243056763.00","2026-09-30T00:00:00+07:00"
"ACC-0007961","CUST-006731","INDIVIDUAL","WALLET","IDR","2023-10-17","","ACTIVE","107066869.00","2026-09-30T00:00:00+07:00"
"ACC-0007962","CUST-006732","INDIVIDUAL","WALLET","IDR","2025-06-10","","DORMANT","165634274.00","2026-09-30T00:00:00+07:00"
"ACC-0007963","CUST-006733","INDIVIDUAL","WALLET","IDR","2024-07-16","","ACTIVE","130347407.00","2026-09-30T00:00:00+07:00"
"ACC-0007964","CUST-006734","INDIVIDUAL","WALLET","IDR","2025-08-15","","ACTIVE","13073796.00","2026-09-30T00:00:00+07:00"
"ACC-0007965","CUST-006735","INDIVIDUAL","WALLET","IDR","2023-12-27","","ACTIVE","205692505.00","2026-09-30T00:00:00+07:00"
"ACC-0007966","CUST-006735","INDIVIDUAL","WALLET","IDR","2022-07-10","","ACTIVE","16332767.00","2026-09-30T00:00:00+07:00"
"ACC-0007967","CUST-006735","INDIVIDUAL","WALLET","IDR","2021-06-10","","ACTIVE","145397803.00","2026-09-30T00:00:00+07:00"
"ACC-0007968","CUST-006736","INDIVIDUAL","WALLET","IDR","2022-04-29","","DORMANT","47914440.00","2026-09-30T00:00:00+07:00"
"ACC-0007969","CUST-006737","INDIVIDUAL","WALLET","IDR","2024-02-25","","ACTIVE","35248985.00","2026-09-30T00:00:00+07:00"
"ACC-0007970","CUST-006738","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-11-10","","ACTIVE","57625092.00","2026-09-30T00:00:00+07:00"
"ACC-0007971","CUST-006739","INDIVIDUAL","WALLET","IDR","2024-02-01","","ACTIVE","6562488.00","2026-09-30T00:00:00+07:00"
"ACC-0007972","CUST-006739","INDIVIDUAL","WALLET","IDR","2023-07-11","","DORMANT","142973224.00","2026-09-30T00:00:00+07:00"
"ACC-0007973","CUST-006740","INDIVIDUAL","WALLET","IDR","2024-06-12","","ACTIVE","237936978.00","2026-09-30T00:00:00+07:00"
"ACC-0007974","CUST-006741","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-03-24","","ACTIVE","144391360.00","2026-09-30T00:00:00+07:00"
"ACC-0007975","CUST-006742","INDIVIDUAL","WALLET","IDR","2021-10-05","","ACTIVE","143318598.00","2026-09-30T00:00:00+07:00"
"ACC-0007976","CUST-006743","INDIVIDUAL","WALLET","IDR","2023-03-10","","DORMANT","1957762.00","2026-09-30T00:00:00+07:00"
"ACC-0007977","CUST-006744","INDIVIDUAL","WALLET","IDR","2025-05-09","","ACTIVE","134423593.00","2026-09-30T00:00:00+07:00"
"ACC-0007978","CUST-006745","INDIVIDUAL","WALLET","IDR","2022-05-25","","ACTIVE","5793098.00","2026-09-30T00:00:00+07:00"
"ACC-0007979","CUST-006746","INDIVIDUAL","WALLET","IDR","2022-02-25","","ACTIVE","243825768.00","2026-09-30T00:00:00+07:00"
"ACC-0007980","CUST-006747","INDIVIDUAL","WALLET","IDR","2021-04-05","","ACTIVE","94872097.00","2026-09-30T00:00:00+07:00"
"ACC-0007981","CUST-006748","INDIVIDUAL","WALLET","IDR","2025-12-14","","ACTIVE","123534815.00","2026-09-30T00:00:00+07:00"
"ACC-0007982","CUST-006749","INDIVIDUAL","WALLET","IDR","2020-11-20","","ACTIVE","136168127.00","2026-09-30T00:00:00+07:00"
"ACC-0007983","CUST-006749","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2021-06-26","","ACTIVE","89490317.00","2026-09-30T00:00:00+07:00"
"ACC-0007984","CUST-006750","INDIVIDUAL","WALLET","IDR","2022-06-04","","ACTIVE","209683290.00","2026-09-30T00:00:00+07:00"
"ACC-0007985","CUST-006751","INDIVIDUAL","WALLET","IDR","2022-10-11","","ACTIVE","124101744.00","2026-09-30T00:00:00+07:00"
"ACC-0007986","CUST-006752","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-01-20","","ACTIVE","118503720.00","2026-09-30T00:00:00+07:00"
"ACC-0007987","CUST-006752","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-11-11","","ACTIVE","1458606.00","2026-09-30T00:00:00+07:00"
"ACC-0007988","CUST-006753","INDIVIDUAL","WALLET","IDR","2021-11-01","","ACTIVE","48255730.00","2026-09-30T00:00:00+07:00"
"ACC-0007989","CUST-006754","INDIVIDUAL","WALLET","IDR","2024-04-05","","ACTIVE","240412705.00","2026-09-30T00:00:00+07:00"
"ACC-0007990","CUST-006755","INDIVIDUAL","WALLET","IDR","2022-12-17","","ACTIVE","13328188.00","2026-09-30T00:00:00+07:00"
"ACC-0007991","CUST-006756","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-02-07","","ACTIVE","72590262.00","2026-09-30T00:00:00+07:00"
"ACC-0007992","CUST-006757","INDIVIDUAL","WALLET","IDR","2024-12-26","","ACTIVE","239372803.00","2026-09-30T00:00:00+07:00"
"ACC-0007993","CUST-006758","INDIVIDUAL","WALLET","IDR","2025-08-01","","ACTIVE","25555866.00","2026-09-30T00:00:00+07:00"
"ACC-0007994","CUST-006758","INDIVIDUAL","WALLET","IDR","2023-12-08","","ACTIVE","54614235.00","2026-09-30T00:00:00+07:00"
"ACC-0007995","CUST-006759","INDIVIDUAL","WALLET","IDR","2023-03-31","","ACTIVE","166579373.00","2026-09-30T00:00:00+07:00"
"ACC-0007996","CUST-006760","INDIVIDUAL","WALLET","IDR","2021-07-16","","ACTIVE","151781800.00","2026-09-30T00:00:00+07:00"
"ACC-0007997","CUST-006761","INDIVIDUAL","WALLET","IDR","2023-12-20","","ACTIVE","147537654.00","2026-09-30T00:00:00+07:00"
"ACC-0007998","CUST-006762","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-07-29","","ACTIVE","69043030.00","2026-09-30T00:00:00+07:00"
"ACC-0007999","CUST-006763","INDIVIDUAL","WALLET","IDR","2020-11-29","","ACTIVE","118559489.00","2026-09-30T00:00:00+07:00"
"ACC-0008000","CUST-006764","INDIVIDUAL","WALLET","IDR","2024-12-12","2029-09-02","CLOSED","201430352.00","2026-09-30T00:00:00+07:00"
"ACC-0008001","CUST-006765","INDIVIDUAL","WALLET","IDR","2022-10-28","","ACTIVE","225812842.00","2026-09-30T00:00:00+07:00"
"ACC-0008002","CUST-006766","INDIVIDUAL","WALLET","IDR","2025-09-12","","ACTIVE","23986451.00","2026-09-30T00:00:00+07:00"
"ACC-0008003","CUST-006766","INDIVIDUAL","WALLET","IDR","2025-09-07","","ACTIVE","206092281.00","2026-09-30T00:00:00+07:00"
"ACC-0008004","CUST-006767","INDIVIDUAL","WALLET","IDR","2024-05-21","","ACTIVE","103446861.00","2026-09-30T00:00:00+07:00"
"ACC-0008005","CUST-006768","INDIVIDUAL","WALLET","IDR","2022-01-02","","ACTIVE","137248376.00","2026-09-30T00:00:00+07:00"
"ACC-0008006","CUST-006769","INDIVIDUAL","WALLET","IDR","2021-06-25","","ACTIVE","138607713.00","2026-09-30T00:00:00+07:00"
"ACC-0008007","CUST-006769","INDIVIDUAL","WALLET","IDR","2022-07-26","","ACTIVE","155205212.00","2026-09-30T00:00:00+07:00"
"ACC-0008008","CUST-006770","INDIVIDUAL","WALLET","IDR","2021-09-22","","ACTIVE","145206654.00","2026-09-30T00:00:00+07:00"
"ACC-0008009","CUST-006771","INDIVIDUAL","WALLET","IDR","2023-04-10","","ACTIVE","106614404.00","2026-09-30T00:00:00+07:00"
"ACC-0008010","CUST-006772","INDIVIDUAL","WALLET","IDR","2024-07-10","","ACTIVE","208962275.00","2026-09-30T00:00:00+07:00"
"ACC-0008011","CUST-006773","INDIVIDUAL","WALLET","IDR","2023-05-20","","DORMANT","149363628.00","2026-09-30T00:00:00+07:00"
"ACC-0008012","CUST-006774","INDIVIDUAL","WALLET","IDR","2024-03-11","","ACTIVE","158176282.00","2026-09-30T00:00:00+07:00"
"ACC-0008013","CUST-006775","INDIVIDUAL","WALLET","IDR","2025-08-13","","ACTIVE","145999984.00","2026-09-30T00:00:00+07:00"
"ACC-0008014","CUST-006775","INDIVIDUAL","WALLET","IDR","2023-01-18","","ACTIVE","201276086.00","2026-09-30T00:00:00+07:00"
"ACC-0008015","CUST-006776","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2020-10-12","","ACTIVE","172276388.00","2026-09-30T00:00:00+07:00"
"ACC-0008016","CUST-006777","INDIVIDUAL","WALLET","IDR","2021-12-10","","ACTIVE","122769229.00","2026-09-30T00:00:00+07:00"
"ACC-0008017","CUST-006777","INDIVIDUAL","WALLET","IDR","2021-08-21","","ACTIVE","44064897.00","2026-09-30T00:00:00+07:00"
"ACC-0008018","CUST-006777","INDIVIDUAL","WALLET","IDR","2024-06-24","","ACTIVE","198474218.00","2026-09-30T00:00:00+07:00"
"ACC-0008019","CUST-006778","INDIVIDUAL","WALLET","IDR","2022-06-15","","ACTIVE","189319125.00","2026-09-30T00:00:00+07:00"
"ACC-0008020","CUST-006779","INDIVIDUAL","WALLET","IDR","2022-10-10","","ACTIVE","204527255.00","2026-09-30T00:00:00+07:00"
"ACC-0008021","CUST-006780","INDIVIDUAL","WALLET","IDR","2024-08-31","","ACTIVE","157554231.00","2026-09-30T00:00:00+07:00"
"ACC-0008022","CUST-006781","INDIVIDUAL","WALLET","IDR","2025-01-19","","ACTIVE","59148084.00","2026-09-30T00:00:00+07:00"
"ACC-0008023","CUST-006782","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-04-05","","ACTIVE","107509221.00","2026-09-30T00:00:00+07:00"
"ACC-0008024","CUST-006783","INDIVIDUAL","WALLET","IDR","2025-08-21","","ACTIVE","150371780.00","2026-09-30T00:00:00+07:00"
"ACC-0008025","CUST-006783","INDIVIDUAL","WALLET","IDR","2025-08-14","","ACTIVE","242028595.00","2026-09-30T00:00:00+07:00"
"ACC-0008026","CUST-006784","INDIVIDUAL","WALLET","IDR","2023-12-09","","RESTRICTED","207169602.00","2026-09-30T00:00:00+07:00"
"ACC-0008027","CUST-006785","INDIVIDUAL","WALLET","IDR","2021-03-12","","DORMANT","153044065.00","2026-09-30T00:00:00+07:00"
"ACC-0008028","CUST-006785","INDIVIDUAL","WALLET","IDR","2022-05-18","","RESTRICTED","120966485.00","2026-09-30T00:00:00+07:00"
"ACC-0008029","CUST-006786","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2025-12-30","","ACTIVE","211911327.00","2026-09-30T00:00:00+07:00"
"ACC-0008030","CUST-006787","INDIVIDUAL","WALLET","IDR","2025-05-10","","ACTIVE","161091058.00","2026-09-30T00:00:00+07:00"
"ACC-0008031","CUST-006787","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2022-02-22","","ACTIVE","213607767.00","2026-09-30T00:00:00+07:00"
"ACC-0008032","CUST-006787","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-01-16","","ACTIVE","95651598.00","2026-09-30T00:00:00+07:00"
"ACC-0008033","CUST-006788","INDIVIDUAL","WALLET","IDR","2021-09-13","","DORMANT","9943342.00","2026-09-30T00:00:00+07:00"
"ACC-0008034","CUST-006789","INDIVIDUAL","WALLET","IDR","2025-03-24","","ACTIVE","96515435.00","2026-09-30T00:00:00+07:00"
"ACC-0008035","CUST-006790","INDIVIDUAL","WALLET","IDR","2025-01-08","","ACTIVE","135795518.00","2026-09-30T00:00:00+07:00"
"ACC-0008036","CUST-006791","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-06-11","","ACTIVE","200965436.00","2026-09-30T00:00:00+07:00"
"ACC-0008037","CUST-006792","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-05-07","","ACTIVE","41631486.00","2026-09-30T00:00:00+07:00"
"ACC-0008038","CUST-006793","INDIVIDUAL","WALLET","IDR","2024-12-09","","ACTIVE","190508216.00","2026-09-30T00:00:00+07:00"
"ACC-0008039","CUST-006794","INDIVIDUAL","WALLET","IDR","2021-09-10","","ACTIVE","128273260.00","2026-09-30T00:00:00+07:00"
"ACC-0008040","CUST-006795","INDIVIDUAL","WALLET","IDR","2023-01-30","","ACTIVE","204805813.00","2026-09-30T00:00:00+07:00"
"ACC-0008041","CUST-006796","INDIVIDUAL","WALLET","IDR","2025-08-10","","ACTIVE","50235858.00","2026-09-30T00:00:00+07:00"
"ACC-0008042","CUST-006797","INDIVIDUAL","WALLET","IDR","2025-09-21","","ACTIVE","246277791.00","2026-09-30T00:00:00+07:00"
"ACC-0008043","CUST-006798","INDIVIDUAL","WALLET","IDR","2022-08-09","","ACTIVE","94805929.00","2026-09-30T00:00:00+07:00"
"ACC-0008044","CUST-006799","INDIVIDUAL","WALLET","IDR","2023-02-12","","ACTIVE","45198689.00","2026-09-30T00:00:00+07:00"
"ACC-0008045","CUST-006800","INDIVIDUAL","WALLET","IDR","2024-02-03","","ACTIVE","200946554.00","2026-09-30T00:00:00+07:00"
"ACC-0008046","CUST-006801","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2020-12-08","","ACTIVE","125450741.00","2026-09-30T00:00:00+07:00"
"ACC-0008047","CUST-006802","INDIVIDUAL","WALLET","IDR","2023-09-13","","ACTIVE","123355020.00","2026-09-30T00:00:00+07:00"
"ACC-0008048","CUST-006803","INDIVIDUAL","WALLET","IDR","2024-08-19","","ACTIVE","98979377.00","2026-09-30T00:00:00+07:00"
"ACC-0008049","CUST-006804","INDIVIDUAL","WALLET","IDR","2023-06-24","","RESTRICTED","5224409.00","2026-09-30T00:00:00+07:00"
"ACC-0008050","CUST-006805","INDIVIDUAL","WALLET","IDR","2023-06-27","","ACTIVE","77974372.00","2026-09-30T00:00:00+07:00"
"ACC-0008051","CUST-006806","INDIVIDUAL","WALLET","IDR","2024-11-07","","ACTIVE","126854045.00","2026-09-30T00:00:00+07:00"
"ACC-0008052","CUST-006807","INDIVIDUAL","WALLET","IDR","2023-02-02","","ACTIVE","188906654.00","2026-09-30T00:00:00+07:00"
"ACC-0008053","CUST-006808","INDIVIDUAL","WALLET","IDR","2026-03-02","","ACTIVE","73383202.00","2026-09-30T00:00:00+07:00"
"ACC-0008054","CUST-006809","INDIVIDUAL","WALLET","IDR","2022-06-09","","ACTIVE","75947927.00","2026-09-30T00:00:00+07:00"
"ACC-0008055","CUST-006810","INDIVIDUAL","WALLET","IDR","2023-09-02","","ACTIVE","220428212.00","2026-09-30T00:00:00+07:00"
"ACC-0008056","CUST-006811","INDIVIDUAL","WALLET","IDR","2025-09-23","2028-08-02","CLOSED","242153215.00","2026-09-30T00:00:00+07:00"
"ACC-0008057","CUST-006812","INDIVIDUAL","WALLET","IDR","2025-08-31","","ACTIVE","150485865.00","2026-09-30T00:00:00+07:00"
"ACC-0008058","CUST-006813","INDIVIDUAL","WALLET","IDR","2021-07-28","","ACTIVE","48330011.00","2026-09-30T00:00:00+07:00"
"ACC-0008059","CUST-006814","INDIVIDUAL","WALLET","IDR","2023-05-22","","ACTIVE","112430485.00","2026-09-30T00:00:00+07:00"
"ACC-0008060","CUST-006815","INDIVIDUAL","WALLET","IDR","2025-05-01","","ACTIVE","128023989.00","2026-09-30T00:00:00+07:00"
"ACC-0008061","CUST-006816","INDIVIDUAL","WALLET","IDR","2022-06-13","","ACTIVE","193180707.00","2026-09-30T00:00:00+07:00"
"ACC-0008062","CUST-006817","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2023-12-10","2027-12-26","CLOSED","118175895.00","2026-09-30T00:00:00+07:00"
"ACC-0008063","CUST-006818","INDIVIDUAL","WALLET","IDR","2021-03-04","","ACTIVE","124071115.00","2026-09-30T00:00:00+07:00"
"ACC-0008064","CUST-006819","INDIVIDUAL","WALLET","IDR","2022-05-22","","ACTIVE","140276463.00","2026-09-30T00:00:00+07:00"
"ACC-0008065","CUST-006820","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-01-22","","ACTIVE","15353085.00","2026-09-30T00:00:00+07:00"
"ACC-0008066","CUST-006820","INDIVIDUAL","WALLET","IDR","2022-12-26","","ACTIVE","122513914.00","2026-09-30T00:00:00+07:00"
"ACC-0008067","CUST-006820","INDIVIDUAL","WALLET","IDR","2022-12-27","","ACTIVE","28034058.00","2026-09-30T00:00:00+07:00"
"ACC-0008068","CUST-006821","INDIVIDUAL","WALLET","IDR","2023-07-13","","ACTIVE","245237972.00","2026-09-30T00:00:00+07:00"
"ACC-0008069","CUST-006822","INDIVIDUAL","WALLET","IDR","2021-12-28","2024-10-26","CLOSED","167544684.00","2026-09-30T00:00:00+07:00"
"ACC-0008070","CUST-006823","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2026-01-01","","ACTIVE","202948751.00","2026-09-30T00:00:00+07:00"
"ACC-0008071","CUST-006824","INDIVIDUAL","WALLET","IDR","2022-03-30","","ACTIVE","158357736.00","2026-09-30T00:00:00+07:00"
"ACC-0008072","CUST-006825","INDIVIDUAL","WALLET","IDR","2022-06-12","","ACTIVE","59969734.00","2026-09-30T00:00:00+07:00"
"ACC-0008073","CUST-006825","INDIVIDUAL","VIRTUAL_ACCOUNT","IDR","2024-08-02","","ACTIVE","184205146.00","2026-09-30T00:00:00+07:00"
"ACC-0008074","CUST-006826","INDIVIDUAL","WALLET","IDR","2025-11-05","","ACTIVE","110600575.00","2026-09-30T00:00:00+07:00"
"ACC-0008075","CUST-006827","INDIVIDUAL","WALLET","IDR","2025-11-13","","ACTIVE","97692180.00","2026-09-30T00:00:00+07:00"
