"scenario_id","label_type","pattern_code","entity_source_id","window_start","window_end","expected_reason_code","note"
"CONTROL-CUST-006317","CONTROL_CLEAN","ALL","CUST-006317","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006343","CONTROL_CLEAN","ALL","CUST-006343","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006378","CONTROL_CLEAN","ALL","CUST-006378","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006410","CONTROL_CLEAN","ALL","CUST-006410","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006427","CONTROL_CLEAN","ALL","CUST-006427","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006433","CONTROL_CLEAN","ALL","CUST-006433","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006453","CONTROL_CLEAN","ALL","CUST-006453","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006477","CONTROL_CLEAN","ALL","CUST-006477","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006537","CONTROL_CLEAN","ALL","CUST-006537","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006568","CONTROL_CLEAN","ALL","CUST-006568","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006569","CONTROL_CLEAN","ALL","CUST-006569","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006575","CONTROL_CLEAN","ALL","CUST-006575","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006579","CONTROL_CLEAN","ALL","CUST-006579","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006582","CONTROL_CLEAN","ALL","CUST-006582","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006593","CONTROL_CLEAN","ALL","CUST-006593","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006597","CONTROL_CLEAN","ALL","CUST-006597","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006614","CONTROL_CLEAN","ALL","CUST-006614","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006619","CONTROL_CLEAN","ALL","CUST-006619","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006643","CONTROL_CLEAN","ALL","CUST-006643","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006653","CONTROL_CLEAN","ALL","CUST-006653","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006655","CONTROL_CLEAN","ALL","CUST-006655","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006672","CONTROL_CLEAN","ALL","CUST-006672","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006698","CONTROL_CLEAN","ALL","CUST-006698","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006711","CONTROL_CLEAN","ALL","CUST-006711","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006720","CONTROL_CLEAN","ALL","CUST-006720","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006744","CONTROL_CLEAN","ALL","CUST-006744","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006756","CONTROL_CLEAN","ALL","CUST-006756","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006772","CONTROL_CLEAN","ALL","CUST-006772","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006780","CONTROL_CLEAN","ALL","CUST-006780","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006783","CONTROL_CLEAN","ALL","CUST-006783","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006784","CONTROL_CLEAN","ALL","CUST-006784","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006825","CONTROL_CLEAN","ALL","CUST-006825","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006833","CONTROL_CLEAN","ALL","CUST-006833","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006871","CONTROL_CLEAN","ALL","CUST-006871","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006872","CONTROL_CLEAN","ALL","CUST-006872","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006880","CONTROL_CLEAN","ALL","CUST-006880","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006917","CONTROL_CLEAN","ALL","CUST-006917","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006946","CONTROL_CLEAN","ALL","CUST-006946","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006967","CONTROL_CLEAN","ALL","CUST-006967","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006970","CONTROL_CLEAN","ALL","CUST-006970","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-006984","CONTROL_CLEAN","ALL","CUST-006984","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007009","CONTROL_CLEAN","ALL","CUST-007009","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007026","CONTROL_CLEAN","ALL","CUST-007026","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007028","CONTROL_CLEAN","ALL","CUST-007028","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007030","CONTROL_CLEAN","ALL","CUST-007030","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007035","CONTROL_CLEAN","ALL","CUST-007035","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007070","CONTROL_CLEAN","ALL","CUST-007070","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007090","CONTROL_CLEAN","ALL","CUST-007090","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007093","CONTROL_CLEAN","ALL","CUST-007093","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007110","CONTROL_CLEAN","ALL","CUST-007110","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007115","CONTROL_CLEAN","ALL","CUST-007115","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007134","CONTROL_CLEAN","ALL","CUST-007134","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007153","CONTROL_CLEAN","ALL","CUST-007153","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007156","CONTROL_CLEAN","ALL","CUST-007156","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007160","CONTROL_CLEAN","ALL","CUST-007160","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007162","CONTROL_CLEAN","ALL","CUST-007162","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007196","CONTROL_CLEAN","ALL","CUST-007196","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007209","CONTROL_CLEAN","ALL","CUST-007209","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007215","CONTROL_CLEAN","ALL","CUST-007215","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007222","CONTROL_CLEAN","ALL","CUST-007222","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007229","CONTROL_CLEAN","ALL","CUST-007229","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007233","CONTROL_CLEAN","ALL","CUST-007233","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007255","CONTROL_CLEAN","ALL","CUST-007255","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007267","CONTROL_CLEAN","ALL","CUST-007267","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007270","CONTROL_CLEAN","ALL","CUST-007270","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007295","CONTROL_CLEAN","ALL","CUST-007295","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007304","CONTROL_CLEAN","ALL","CUST-007304","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007311","CONTROL_CLEAN","ALL","CUST-007311","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007321","CONTROL_CLEAN","ALL","CUST-007321","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007339","CONTROL_CLEAN","ALL","CUST-007339","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007349","CONTROL_CLEAN","ALL","CUST-007349","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007365","CONTROL_CLEAN","ALL","CUST-007365","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007379","CONTROL_CLEAN","ALL","CUST-007379","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007397","CONTROL_CLEAN","ALL","CUST-007397","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007402","CONTROL_CLEAN","ALL","CUST-007402","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007406","CONTROL_CLEAN","ALL","CUST-007406","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007411","CONTROL_CLEAN","ALL","CUST-007411","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007479","CONTROL_CLEAN","ALL","CUST-007479","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007488","CONTROL_CLEAN","ALL","CUST-007488","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007492","CONTROL_CLEAN","ALL","CUST-007492","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007493","CONTROL_CLEAN","ALL","CUST-007493","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007512","CONTROL_CLEAN","ALL","CUST-007512","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007520","CONTROL_CLEAN","ALL","CUST-007520","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007531","CONTROL_CLEAN","ALL","CUST-007531","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007535","CONTROL_CLEAN","ALL","CUST-007535","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007552","CONTROL_CLEAN","ALL","CUST-007552","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007564","CONTROL_CLEAN","ALL","CUST-007564","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007575","CONTROL_CLEAN","ALL","CUST-007575","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007589","CONTROL_CLEAN","ALL","CUST-007589","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007617","CONTROL_CLEAN","ALL","CUST-007617","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007625","CONTROL_CLEAN","ALL","CUST-007625","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007642","CONTROL_CLEAN","ALL","CUST-007642","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007647","CONTROL_CLEAN","ALL","CUST-007647","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007671","CONTROL_CLEAN","ALL","CUST-007671","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007695","CONTROL_CLEAN","ALL","CUST-007695","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007696","CONTROL_CLEAN","ALL","CUST-007696","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007697","CONTROL_CLEAN","ALL","CUST-007697","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007698","CONTROL_CLEAN","ALL","CUST-007698","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007719","CONTROL_CLEAN","ALL","CUST-007719","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007774","CONTROL_CLEAN","ALL","CUST-007774","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007779","CONTROL_CLEAN","ALL","CUST-007779","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007798","CONTROL_CLEAN","ALL","CUST-007798","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007804","CONTROL_CLEAN","ALL","CUST-007804","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007825","CONTROL_CLEAN","ALL","CUST-007825","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007838","CONTROL_CLEAN","ALL","CUST-007838","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007844","CONTROL_CLEAN","ALL","CUST-007844","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007855","CONTROL_CLEAN","ALL","CUST-007855","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007862","CONTROL_CLEAN","ALL","CUST-007862","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007895","CONTROL_CLEAN","ALL","CUST-007895","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007912","CONTROL_CLEAN","ALL","CUST-007912","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007916","CONTROL_CLEAN","ALL","CUST-007916","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007920","CONTROL_CLEAN","ALL","CUST-007920","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007934","CONTROL_CLEAN","ALL","CUST-007934","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007942","CONTROL_CLEAN","ALL","CUST-007942","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007945","CONTROL_CLEAN","ALL","CUST-007945","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-007995","CONTROL_CLEAN","ALL","CUST-007995","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008024","CONTROL_CLEAN","ALL","CUST-008024","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008031","CONTROL_CLEAN","ALL","CUST-008031","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008067","CONTROL_CLEAN","ALL","CUST-008067","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008069","CONTROL_CLEAN","ALL","CUST-008069","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008096","CONTROL_CLEAN","ALL","CUST-008096","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008100","CONTROL_CLEAN","ALL","CUST-008100","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008106","CONTROL_CLEAN","ALL","CUST-008106","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008122","CONTROL_CLEAN","ALL","CUST-008122","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008157","CONTROL_CLEAN","ALL","CUST-008157","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008159","CONTROL_CLEAN","ALL","CUST-008159","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008168","CONTROL_CLEAN","ALL","CUST-008168","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008169","CONTROL_CLEAN","ALL","CUST-008169","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008170","CONTROL_CLEAN","ALL","CUST-008170","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008175","CONTROL_CLEAN","ALL","CUST-008175","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008189","CONTROL_CLEAN","ALL","CUST-008189","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008203","CONTROL_CLEAN","ALL","CUST-008203","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008210","CONTROL_CLEAN","ALL","CUST-008210","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008226","CONTROL_CLEAN","ALL","CUST-008226","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008245","CONTROL_CLEAN","ALL","CUST-008245","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008247","CONTROL_CLEAN","ALL","CUST-008247","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008250","CONTROL_CLEAN","ALL","CUST-008250","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008306","CONTROL_CLEAN","ALL","CUST-008306","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008307","CONTROL_CLEAN","ALL","CUST-008307","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008314","CONTROL_CLEAN","ALL","CUST-008314","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008323","CONTROL_CLEAN","ALL","CUST-008323","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008375","CONTROL_CLEAN","ALL","CUST-008375","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008390","CONTROL_CLEAN","ALL","CUST-008390","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008396","CONTROL_CLEAN","ALL","CUST-008396","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008406","CONTROL_CLEAN","ALL","CUST-008406","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008419","CONTROL_CLEAN","ALL","CUST-008419","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008435","CONTROL_CLEAN","ALL","CUST-008435","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008441","CONTROL_CLEAN","ALL","CUST-008441","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008442","CONTROL_CLEAN","ALL","CUST-008442","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008447","CONTROL_CLEAN","ALL","CUST-008447","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008476","CONTROL_CLEAN","ALL","CUST-008476","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008507","CONTROL_CLEAN","ALL","CUST-008507","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008509","CONTROL_CLEAN","ALL","CUST-008509","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008540","CONTROL_CLEAN","ALL","CUST-008540","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008590","CONTROL_CLEAN","ALL","CUST-008590","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008593","CONTROL_CLEAN","ALL","CUST-008593","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008598","CONTROL_CLEAN","ALL","CUST-008598","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008603","CONTROL_CLEAN","ALL","CUST-008603","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008613","CONTROL_CLEAN","ALL","CUST-008613","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008628","CONTROL_CLEAN","ALL","CUST-008628","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008629","CONTROL_CLEAN","ALL","CUST-008629","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008631","CONTROL_CLEAN","ALL","CUST-008631","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008669","CONTROL_CLEAN","ALL","CUST-008669","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008688","CONTROL_CLEAN","ALL","CUST-008688","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008695","CONTROL_CLEAN","ALL","CUST-008695","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008699","CONTROL_CLEAN","ALL","CUST-008699","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008723","CONTROL_CLEAN","ALL","CUST-008723","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008728","CONTROL_CLEAN","ALL","CUST-008728","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008737","CONTROL_CLEAN","ALL","CUST-008737","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008739","CONTROL_CLEAN","ALL","CUST-008739","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008745","CONTROL_CLEAN","ALL","CUST-008745","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008747","CONTROL_CLEAN","ALL","CUST-008747","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008750","CONTROL_CLEAN","ALL","CUST-008750","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008754","CONTROL_CLEAN","ALL","CUST-008754","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008774","CONTROL_CLEAN","ALL","CUST-008774","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
"CONTROL-CUST-008789","CONTROL_CLEAN","ALL","CUST-008789","2026-04-01","2026-09-30","","Must raise zero alerts at approved default parameters (FRD §8.14)"
